d_sample,gauss_sigma,stack,cell,n_steps,n_lstm_layers,n_lstm_units_1,n_lstm_units_2,activation_output_layer,n_epochs,optimizer,lr,metric,num_repeat,d_t,theory_model,loss_funcs,lambda_mse,lambda_soc,feature_indices,feature_range_cur_low,feature_range_cur_high,feature_range_charge_low,feature_range_charge_high,feature_range_volt_low,feature_range_volt_high,boundary_cur_low,boundary_cur_high,boundary_charge_low,boundary_charge_high,boundary_voltage_low,boundary_voltage_high,seed,experiment_name,method,input_features,model_save_path,results_path,n_features,use_case_1_rmse,use_case_1_mae,use_case_2_rmse,use_case_2_mae,use_case_3_rmse,use_case_3_mae,avg_rmse,avg_mae,results_folder
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509102748/model,../../../models/experiments/loss_params_config/20240509102748/results,2,22.438581225236526,22.076819688161226,18.620318702738953,16.568402526609386,9.166488347125966,8.453590180873874,16.74179609170048,15.699604131881495,../models/experiments/loss_params_config/20240509102748
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509154736/model,../../../models/experiments/loss_params_config/20240509154736/results,1,23.691874024813735,22.713549087524427,29.783705099455,26.539182296260737,26.161027065844884,24.276259640455255,26.545535396704537,24.509663674746804,../models/experiments/loss_params_config/20240509154736
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509064957/model,../../../models/experiments/loss_params_config/20240509064957/results,2,9.62224029069835,7.5673160285949574,17.2790183374769,15.323315733632729,31.57371194493299,30.04161319017411,19.491656857702747,17.644081650800597,../models/experiments/loss_params_config/20240509064957
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509034439/model,../../../models/experiments/loss_params_config/20240509034439/results,1,15.614188293443586,10.906816024780413,20.783471807561774,16.45097131913712,51.793185096407136,51.208210496902474,29.3969483991375,26.188665946940006,../models/experiments/loss_params_config/20240509034439
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509213631/model,../../../models/experiments/loss_params_config/20240509213631/results,2,22.802515850859432,22.70705472437542,6.740557330907833,5.7409463057979675,3.351011337625859,2.8241598224639697,10.964694839797708,10.424053617545786,../models/experiments/loss_params_config/20240509213631
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509054937/model,../../../models/experiments/loss_params_config/20240509054937/results,4,3.4427671188273075,2.4357840423585393,10.219422134020823,9.472292017782877,19.680545202564957,18.847956566810616,11.114244818471029,10.252010875650678,../models/experiments/loss_params_config/20240509054937
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509161621/model,../../../models/experiments/loss_params_config/20240509161621/results,4,7.795981012930627,7.322289956410789,9.049415364118804,7.990063127702335,14.106801308691697,10.368210581541058,10.317399228580376,8.560187888551395,../models/experiments/loss_params_config/20240509161621
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509124040/model,../../../models/experiments/loss_params_config/20240509124040/results,2,28.246995819363622,27.83998961257936,18.457054991918938,17.237387412901853,7.017261932933591,5.737358328104027,17.90710424807205,16.938245117861747,../models/experiments/loss_params_config/20240509124040
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509041743/model,../../../models/experiments/loss_params_config/20240509041743/results,4,13.204609924024469,12.670421629587821,4.63114500506968,3.688653534919987,11.344200331883552,9.83444413423539,9.726651753659235,8.731173099581065,../models/experiments/loss_params_config/20240509041743
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509154325/model,../../../models/experiments/loss_params_config/20240509154325/results,1,23.9372471101321,22.98314264424643,29.906515889304366,26.659994159206292,30.196832759810935,29.63554015636445,28.01353191974913,26.426225653272393,../models/experiments/loss_params_config/20240509154325
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509042131/model,../../../models/experiments/loss_params_config/20240509042131/results,2,25.69661253561423,25.59562312571209,16.367366159187018,14.298443811478158,15.304706017418141,13.540241627693185,19.12289490407313,17.811436188294476,../models/experiments/loss_params_config/20240509042131
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509102532/model,../../../models/experiments/loss_params_config/20240509102532/results,4,8.565306947489788,7.204339185078924,14.198594018120225,13.57212940708283,25.180212044684332,24.862335829734807,15.981371003431448,15.212934807298856,../models/experiments/loss_params_config/20240509102532
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509084835/model,../../../models/experiments/loss_params_config/20240509084835/results,2,4.050761921214429,3.219565074920629,12.693618364453773,10.97648603316274,42.554128018491134,42.08767107009889,19.766169434719778,18.761240726060752,../models/experiments/loss_params_config/20240509084835
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240508181607/model,../../../models/experiments/loss_params_config/20240508181607/results,3,14.247285515517769,14.038975180308038,5.627960134380235,4.865977529710379,2.772556499448037,2.45784553050994,7.549267383115347,7.120932746842786,../models/experiments/loss_params_config/20240508181607
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509165927/model,../../../models/experiments/loss_params_config/20240509165927/results,4,7.980974509791114,6.697822811126718,4.205564399270654,3.367997801996044,17.660331478860734,16.359498857259755,9.948956795974167,8.808439823460839,../models/experiments/loss_params_config/20240509165927
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509234714/model,../../../models/experiments/loss_params_config/20240509234714/results,2,23.749552086518644,23.30295700836183,22.567360907709197,20.319074122521197,13.262352943533497,12.153246144056329,19.85975531258711,18.591759091646452,../models/experiments/loss_params_config/20240509234714
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509180936/model,../../../models/experiments/loss_params_config/20240509180936/results,1,21.831088188367083,20.69872819391888,27.64075991740918,24.368691040162144,26.57103038761842,24.370676941871654,25.347626164464895,23.146032058650892,../models/experiments/loss_params_config/20240509180936
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509172457/model,../../../models/experiments/loss_params_config/20240509172457/results,4,4.853618734511428,4.5034756024679155,8.282990751576527,7.239993272596773,5.734902751086952,5.2783159875869785,6.2905040790583024,5.673928287550556,../models/experiments/loss_params_config/20240509172457
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509232534/model,../../../models/experiments/loss_params_config/20240509232534/results,1,23.678664327589416,22.601104527791353,29.06719249875812,25.76559023641774,25.093439304620063,23.31992362976075,25.946432043655864,23.89553946465661,../models/experiments/loss_params_config/20240509232534
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,1000.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,0,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240508222836/model,../../../models/experiments/loss_params_config/20240508222836/results,1,24.24891940443879,23.19760444768271,30.99249259598444,27.733143853218344,30.980656842552406,30.380326567888268,28.74068961432521,27.103691622929773,../models/experiments/loss_params_config/20240508222836
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.01,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509192733/model,../../../models/experiments/loss_params_config/20240509192733/results,4,8.391385483199333,7.125804971059164,5.046761841202741,4.261835714155667,16.357580764894664,15.734582005739219,9.931909363098912,9.040740896984682,../models/experiments/loss_params_config/20240509192733
2,10,0,4,100,2,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge']",../../../models/experiments/loss_params_config/20240509122228/model,../../../models/experiments/loss_params_config/20240509122228/results,2,20.26867676763122,19.973025590260836,12.44221628253518,9.488940952670134,19.398869429278328,17.984691916704186,17.369920826481575,15.815552819878386,../models/experiments/loss_params_config/20240509122228
2,10,0,4,100,2,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,3,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509135956/model,../../../models/experiments/loss_params_config/20240509135956/results,4,15.156470207984619,14.558456530253107,14.649642812043846,13.335082187652617,19.920080583261175,19.27295750260354,16.57539786776321,15.72216540683642,../models/experiments/loss_params_config/20240509135956
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol']",../../../models/experiments/loss_params_config/20240509072441/model,../../../models/experiments/loss_params_config/20240509072441/results,3,13.3551693409578,12.625827489217134,5.442945325478519,4.522386850541643,2.8062086771111687,1.9937307131290467,7.20144111451583,6.380648350962608,../models/experiments/loss_params_config/20240509072441
2,10,0,4,100,1,20,20,tanh,50,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,['current'],../../../models/experiments/loss_params_config/20240509100742/model,../../../models/experiments/loss_params_config/20240509100742/results,1,7.519301960160799,6.832404354095478,16.278455754390325,14.046267548837982,45.18563354811782,44.41255575299264,22.99446375422298,21.763742551975366,../models/experiments/loss_params_config/20240509100742
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.001,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509053924/model,../../../models/experiments/loss_params_config/20240509053924/results,4,8.755499981623183,8.085149326324473,4.22417600022094,3.1747654514928154,8.526372594764924,5.906274273395535,7.1686828588696825,5.7220630170709414,../models/experiments/loss_params_config/20240509053924
2,10,0,4,100,2,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,100.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,2,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509103143/model,../../../models/experiments/loss_params_config/20240509103143/results,4,10.934696682098288,9.799485060373954,3.9048674967582224,2.9997158844240768,7.613510383291687,6.174509716033945,7.484358187382732,6.324570220277326,../models/experiments/loss_params_config/20240509103143
2,10,0,4,100,1,20,20,tanh,10,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,10.0,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,4,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509213810/model,../../../models/experiments/loss_params_config/20240509213810/results,4,14.570865135480968,14.102911422729505,12.256281184609934,10.933004736131243,3.6934018661763552,2.9043500840663885,10.173516062089087,9.313422080975712,../models/experiments/loss_params_config/20240509213810
2,10,0,4,100,1,20,20,tanh,20,Adam,0.001,mae,1,0.25,2228,"['mse', 'soc']",1,0.1,"{'current': 0, 'charge': 1, 'init_vol': 2, 'ocv': 3, 'theory': 4, 'residual': 5}",-1,1,-1,1,-1,1,-10,10,-33.2,33.2,3.304,3.982,1,loss_params_config,loss,"['current', 'charge', 'init_vol', 'ocv']",../../../models/experiments/loss_params_config/20240509011216/model,../../../models/experiments/loss_params_config/20240509011216/results,4,8.639651074405172,8.073045364379896,5.802159366830296,4.647338104863307,2.238210630703922,1.7999792742728766,5.5600070239797965,4.84012091450536,../models/experiments/loss_params_config/20240509011216
